label,gt,text,group
0,0,Bush defends Iraq invasion and says UN should offer more help . UNITED NATIONS (CP) - President George W. Bush defended his Iraq invasion Tuesday in a speech to the United Nations as he called on the world body to do more to help the chaotic country and establish a fund to spread democracy elsewhere.,6
2,2,"Ford to decide UK Jaguar plant #39;s fate . LONDON (CBS.MW) - Ford Motor Co. on Friday is expected to announce its plans for its main Jaguar factory in the UK, which could include closing the factory.",6
1,1,"Kutluay lit up US Olympic team . Seattle SuperSonics: The Sonics signed Turkish shooting guard Ibrahim Kutluay, who lit up the United States Olympic team in a pair of exhibition games this summer.",6
0,0,Critical Communiqu From Brussels . STAR- The reason why Prime Minister Recep Tayyip Erdogan will go to Brussels one day earlier than expected is a communiqu recently sent to Ankara from Brussels.,6
2,2,"Delta to Cut Execs, Workers Pay by 10 Pct .  CHICAGO (Reuters) - Delta Air Lines &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; on Tuesday said  it would reduce the pay of executives and frontline employees  by 10 percent as of Jan. 1 as part of its drive to slash costs  and avoid bankruptcy.",6
3,3,RIAA Sues Another 762 Over File-Sharing . Total number of suits filed by the music industry since 2003 exceeds 5500.,5
0,0,"Peterson Defense Cross-Examines Mistress . REDWOOD CITY, Calif. - Defense attorneys prodded Scott Peterson's one-time mistress about wiretapped calls between her and the former fertilizer salesman accused of murder, implying she did not fully cooperate with police...",6
1,1,"Sturrock and Southampton part ways . Southampton, England (Sports Network) - Southampton and manager Paul Sturrock have agreed to an amicable separation, effective immediately.",5
0,0,"Yemeni Poet Says He Is al-Qaida Member . GUANTANAMO BAY NAVAL BASE, Cuba - A Yemeni poet accused of crafting al-Qaida propaganda admitted he is a member of Osama bin Laden's terror network in a dramatic appearance Thursday before a U.S. military commission...",6
3,3,"Open sourcers revolt against Microsoft antispam plan (MacCentral) . MacCentral - Two prominent open-source software groups have rejected a proposed technology standard backed by Microsoft Corp. that would close a loophole used to send unsolicited commercial (""spam"") e-mail, citing unresolved patent and licensing issues with the standard known as Sender ID.",5
0,1,"Evening Attire spoils Funny Cide homecoming . The other gutsy gelding in the field ruined Funny Cide #39;s homecoming Sunday at Saratoga. Evening Attire, a 6-year-old gelding, ended a year of frustration by returning ",0
0,0,"Karzai Sworn in as Afghanistan's President .  KABUL (Reuters) - Hamid Karzai was sworn in as  Afghanistan's first popularly elected president Tuesday,  promising to bring peace to the war-torn nation and end the  economy's dependence on narcotics.",6
1,1,"Bryans Lead U.S. Into Final, Spain Leads France .  LONDON (Reuters) - The United States swept past Belarus  Saturday to clinch their first Davis Cup final appearance since  1997.",6
1,1,"Turner confident Illini can rebound from 35-17 loss . Poor tackling, missed opportunities and turnovers plagued Illinois through a 1-11 season last year and all were factors again in Saturday #39;s 35-17 loss to UCLA.",6
2,2,Ford outlook lifts markets . Improved profit guidance from Ford energized stock markets this morning despite a consumer confidence reading that unexpectedly slipped.,6
0,0,"Frenchman shot dead in Saudi Arabia in latest attack on foreigners (Canadian Press) . Canadian Press - RIYADH, Saudi Arabia (AP) - A French national was shot and killed in the Saudi Arabian city Jiddah early Sunday, the Saudi Interior Ministry said.",6
1,1,"Florida State won #39;t pull plug on Rix after Miami loss . On second thought, Florida State has opted against using its second option at quarterback. After three days of meetings, debate and some ",6
0,0,"Bush Leads in Race to 270 Electoral Votes (AP) . AP - In a seesaw campaign, President Bush has opened a lead over John Kerry in their drive to White House victory by making gains in the Midwest and solidifying his Southern base.",5
0,2,Crude settles above \$50 for first time . The price of oil settled above \$50 a barrel for the first time Friday amid concerns over tight supplies globally and hurricane-related production problems in the Gulf of Mexico.,3
1,1,"Aussie Michael Rogers wins time trial at road cycling worlds . BARDOLINO, Italy (CP) - Michael Rogers of Australia won the elite-division time trail Wednesday at the world road cycling championships, repeating his delayed victory from last year.",6
1,1,"Pittman Makes Remarkable Hurdles Comeback . Thirteen days after undergoing knee surgery, world champion Jana Pittman made a remarkable comeback Saturday morning by winning her preliminary heat of the women #39;s 400-meter hurdles.",6
1,1,"Open Letter to Tyler Hamilton . USATODAY.com presents the second installment of a new feature called Open Letter. Periodically we will identify a sports personality in the news and ask for your comments, written in an  quot;Open Letter quot; form ",5
1,1,Killer B #39;s . The Indians got just what the doctor ordered Tuesday night -- an updated version of the 1960s TV show  quot;Ben Casey quot;. Ben Broussard hit a three-run homer to get Cleveland back in the game and Casey Blake singled ,6
0,0,"Philippine Flood Toll Hits 29, Survivors Hunt Rats . Philippine rescue teams evacuated thousands of people from the worst flooding in the central Luzon region since the 1970s as hungry victims hunted rats and birds for food.",6
0,0,"Court reins in Aussie unions #39; right to strike . SYDNEY - Australia #39;s High Court has ruled that trade unions cannot take industrial action over political, social or environmental issues.",6
0,2,"Overtime law clarification is hard to figure . Depending on who is doing the analysis, either an additional 1.3 million American workers will be eligible for overtime beginning tomorrow, or 6 million will be stripped of that right.",3
1,2,Freaky Future:  #39;R #39; Word in Economic Forecast . A Freaky Future? The mid-term economic outlook from the University of California-Los Angeles Anderson Forecast contends a recession may be brewing just over the horizon.,4
3,3,"Smile Pretty for the Cell Phone . Thanks to digital cameras, picture taking has been revitalized. At this year #39;s Photokina, the world #39;s largest photography trade fair, digital cameras dominate the picture.",5
0,0,"Hong Kong Democrats in Public Rally Ahead of Polls .  HONG KONG (Reuters) - Hong Kong's scandal-rocked  pro-democracy camp joined hands on Sunday to stage a public  rally ahead of crucial legislative elections next weekend, the  biggest test of public mood since district elections in  November.",6
0,0,Italy voices outrage at execution of hostage . ROME Italy expressed disgust and outrage on Friday after an Italian journalist held hostage by a radical Islamic group in Iraq was executed.,5
0,0,"The  #39;Simonas #39; thought dedication to Iraqis protected them . MILAN The Two Simonas, as they are called in the Italian press, thought their dedication to helping Iraqis overcome the effects of war and their opposition to the US occupation protected them from the lawlessness of Baghdad.",6
0,0,Ransom Concern Clouds Return of Italian Hostages (Reuters) . Reuters - National joy in Italy at the safe return\of two aid workers held hostage in Iraq gave way in some\quarters on Wednesday to concern that Rome had paid a ransom\for the women's freedom.,6
2,3,"Judge Won't Block Oracle Takeover Bid (AP) . AP - A federal judge on Thursday rejected the government's attempt to block Oracle Corp.'s  #36;7.7 billion takeover bid for rival PeopleSoft Inc., concluding a combination between the business software makers wouldn't throttle competition in a narrow market niche.",0
0,3,"Yahoo Now Powers OptusNet of Australia and New Zealand . Yahoo Now Powers OptusNet of Australia and New Zealand\\Yahoo Search now powers the search engine results for OptusNet, Australia's second largest Internet service provider. The Age reports that Optus signed an agreement with Yahoo's Australia and New Zealand divisions where in Yahoo! Search Technology will power  the OptusNet dialup ...",4
0,0,"Bangladesh to take Interpol #39;s help to solve Hasina attack . Dhaka, Aug 26 (UNI) Bangladesh Foreign Minister M Morshed Khan said the government has decided to take Interpol #39;s help to investigate the August 21 grenade attack on Opposition Leader Sheikh Hasina.",6
3,3,"Mars rovers roll on with new funding . NASA has agreed to fund the Mars rover project for six more months, allowing two robotic vehicles to continue to study the red planet.",6
1,1,Els Trails by One Stroke at Korean Open (AP) . AP - Ernie Els shot a 3-under-par 69 to trail Terry Pilkadaris of Australia by one stroke after the second round of the Korean Open on Friday.,6
1,1,"Baseball Today (AP) . AP - Houston at Pittsburgh (5:05 p.m. EDT). Carlos Hernandez starts the first game of a doubleheader for the Astros, who have won 12 straight.",6
3,3,"AOL To Offer RSA Security #39;s Password Protection . com. As password breaking mischief by hackers, phishers, and spoofers continues to grow in the consumer-PC space, AOL, this week, will offer RSA Security Inc.",6
