label,gt,text,group
2,2,"Deutsche Bank, Weisel to Pay \$100 Mln to End Probe (Update1) . Deutsche Bank AG and Thomas Weisel Partners LLC will pay a total of \$100 million to settle allegations they published misleading stock research to win investment-banking business, becoming ",5
0,0,"Actors hit Venice despite protest . Actors Al Pacino, Kate Winslet and Johnny Depp attend the Venice Film Festival despite protests.",6
0,2,"Russia to Curb Inflation, Manage Industry, PM Says (Update1) . Russia #39;s government will take an active role in managing industry as it seeks to curb inflation and open markets to attract investment, Prime Minister Mikhail Fradkov said.",3
0,2,"What are the best cities for business in Asia? . One of our new categories in the APMF Sense of Place survey is for best Asian business city. After a couple of days, Singapore leads the pack, followed by Bangkok, Thailand and Hong Kong. Enter your vote and comments and make your views count. More new categories include best city for livability, and best tourism destinations.",3
0,0,"Delegate: Al-Sadr Agrees to Withdraw (AP) . AP - Radical Shiite cleric Muqtada al-Sadr has accepted a peace plan drafted by the Iraqi National Conference, which would include laying down arms and withdrawing his militia from a holy shrine in the city of Najaf, a delegate told the conference Wednesday.",6
1,1,Shoulder injury blow for Real #39;s Zidane . Real Madrid says French play-maker Zinedine Zidane will be out for at least three weeks after dislocating his right shoulder in their 3-0 Champions League defeat to Bayer Leverkusen in Germany.,6
0,0,"Bush Mocks Kerry's Leadership Credentials (AP) . AP - President Bush mocked John Kerry's fitness to be commander in chief Wednesday, saying the way to bring U.S. troops home from Iraq ""is not to wilt or waver."" Kerry suggested to a campaign crowd that Bush might bring back the military draft and said in an Associated Press interview that the president was ""living in a make-believe world.""",6
1,1,"Minnesota Wild re-sign defenceman Nick Schultz to one-year deal . The Minnesota Wild re-signed defenceman Nick Schultz to a one-year contract on Tuesday. Schultz established career-highs in games played (79), goals (6), assists (10), points (16), shots (72) and plus/minus rating (12) last season.",6
1,1,Eagles Solve Culpepper-Moss Problem . The solution to a complex problem was deceptively simple. The Eagles had two 5-foot-10 cornerbacks starting for the first time this season to match up against Minnesota #39;s ,6
1,1,"Today's schedule . College basketball: MEN -- Boston University at Harvard, 7 p.m.; Wesleyan at Emmanuel, 7 p.m.; Emerson at Babson, 7 p.m.; Plymouth St. at Tufts, 7 p.m.; Newbury at Salem St., 7 p.m.; Merrimack at Bentley, 7:30 p.m.; Curry at Eastern Nazarene, 8 p.m.; Clark at Brandeis, 8 p.m.; Endicott at Gordon, 8 p.m.; WOMEN -- Becker at Emerson, 6 p.m.; ...",5
2,2,Boeing in \$7.5 bn deal with SIA . SIA receives offers from both Airbus (the A330-200)  amp; Boeing (the 7E7) for its regional routes. Singapore Airlines (SIA) yesterday said it would buy up to 31 long-range Boeing 777s in an order worth up to ,6
1,1,"The 'W' he gets for this is: Wow . Curt Schilling lives for this stuff. He was deprived of a win by a bookkeeping necessity. But anyone who witnessed the 3-2 Red Sox triumph knows how superb the big righthander was in this extremely important game, and who was the true  quot;winning quot; pitcher in this sensational contest. Losers of three straight, playing a team that has mystified them this ...",6
2,3,Diebold Rejected in Copyright Takedown Attempt . JimMarch(equalccw) writes  quot;Our favorite crooked voting company Diebold has lost a MAJOR copyright case (click for ruling here or description here).,0
3,3,"Area Codes, Now Divorced From Their Areas . It used to be safe to assume that dialing 212 made a phone ring in Manhattan, but in this era of mobile telecommunications, calls connect people, not places.",5
2,2,"Fleet #39;s turn . Back in the days when Fleet Financial was riding high, rolling up the New England banking industry, Michael Zucchini was the man CEO Terry Murray turned to right after he was done with his latest press conference regarding his latest acquisition.",6
1,1,Jets C Mawae Breaks Right Hand (AP) . AP - Jets Pro Bowl center Kevin Mawae broke his right hand in Sunday's 34-28 win against the San Diego Chargers.,6
3,3,"IE Flaw Affects Windows XP SP2 Systems . The  quot;highly criticial quot; vulnerability affects Internet Explorer 5.01, 5.5, and 6 on fully patched PCs running either Windows XP SP1 or the newer SP2. ",5
0,0,Straw justifies Mugabe handshake . Jack Straw defends his handshake with Zimbabwe's much criticised President Robert Mugabe.,6
0,0,"West Bank Suicide Bomber on Bike Wounds 2 Soldiers .  QALQILYA, West Bank (Reuters) - A Palestinian suicide  bomber on a bicycle blew up at a West Bank crossing on Tuesday,  wounding two Israeli soldiers, the Israeli army said.",6
2,3,Briefly: LookSmart buys Furl.net . roundup Plus: Pentagon expands access to voting site...Ad campaign touts multimedia cards...T-Mobile sells Sidekick II...Spyware bill moves to Senate.,3
0,1,"Button reveals all, or at least some . As previously reported, Jenson Button hosted a special press conference in London, late on Monday afternoon, and for the first time spoke of the events that have caused him to leave BAR for WilliamsF1 in 2005.",3
1,1,"Padres Rough Up Mets 9-5 (AP) . AP - Phil Nevin homered, doubled and drove in five runs and the San Diego Padres built a big lead for Jake Peavy in beating the New York Mets 9-4 Monday night.",6
2,2,"Unctad report: FDI in Malaysia at US\$2.47bil last year . FOREIGN direct investment (FDI) in Malaysia dropped to US\$2.47bil last year from US\$3.20bil in 2002, according to the United Nations Conference on Trade and Developments (Unctad) World Investment Report 2004.",5
1,1,"Fixing racing #39;s biggest problem . The arrest of 16 people, including champion jockey Kieren Fallon, in an investigation into horse race fixing is clearly very embarrassing for the sport.",6
0,0,"4 U.S. Marines Killed in Iraq Incidents . NAJAF, Iraq - Four U.S. Marines assigned to the 1st Marine Expeditionary Force have been killed in separate incidents in Iraq's volatile Anbar province, the military announced Sunday...",6
2,2,ID Biomedical Shares Up on Vaccine Contract . Shares of ID Biomedical jumped after the company reported Monday that it signed long-term agreements with the three largest flu vaccine wholesalers in the United States in light of the shortage of vaccine for the current flu season.,6
0,0,"African Union Ready to Send GIs to Darfur (AP) . AP - A top African Union official said Wednesday the 53-nation group is ready to move thousands of troops to Sudan's western region of Darfur within days if it gets logistical support from Western nations and the United Nations ""especially.""",5
2,2,Stocks poised to drop . US stock futures pointed to a sharply lower start Friday as Intel Corp. #39;s disappointing third-quarter revenue and margin forecast sent chip stocks tumbling overseas.,6
0,0,"Bomb Blasts in Northeast India Kill 10, Wound 35 (Reuters) . Reuters - A series of bomb blasts killed\nine people and wounded 35 in northeastern India on Saturday in\the deadliest attack since a cease-fire with the main\separatist group in Nagaland began seven years ago.",6
3,3,Wireless tech gets workout at RNC . Protesters and federal agents are using new tools to communicate with cohorts during the Republican National Convention.,5
1,1,"LAVER: FEDERER SLAM THREAT . Rod Laver never has thought it until now. The Australian lefty #39;s legacy as the last man to win a Grand Slam is in jeopardy. Roger Federer, whose US Open title Sunday gave him three out of the ",6
1,1,"RVS Rathore: The silver lining . Waiting for the bus to the Markopoulos shooting range this afternoon, a question from a Chinese journalist rattled me.  quot;From India? How many medals have you won? quot; ...",6
1,1,"Mickelson benched by captain Hal . No one ever will know if Phil Mickelson would have done better had he not changed equipment a week before the Ryder Cup, or if he had practiced with the team Wednesday instead of taking the week off.",6
2,2,"Mylan shares spike on interest by Icahn . PHILADELPHIA, Aug 19 (Reuters) - Shares of Mylan Laboratories Inc. (MYL.N: Quote, Profile, Research) surged more than 10 percent on Thursday after billionaire investor Carl Icahn got federal regulatory approval to buy up 11.9 percent of ...",6
1,0,"Cricket: Pakistan v Kenya . Inzamam-ul-Haq promises Pakistan will treat Kenya ""very seriously"" in their game at Edgbaston on Tuesday.",3
3,3,"Verizon Expands Into New Wireless Markets (AP) . AP - Verizon Wireless plans next week to expand its high-speed mobile data service to 11 more markets, including New York and Los Angeles, as well as 19 more airports.",6
3,3,"Antispam campaign bites the dust . While its neighbors, software infrastructure and hardware upgrades, switched places this month, security held its spot at number three.",6
3,3,"Red Hat, Unisys Announce Partnership . Linux publisher Red Hat Inc. said Tuesday that information-technology consulting firm Unisys Corp. will begin offering a business version of the company #39;s open-source operating system on its servers.",6
2,2,"August Mid-Atlantic Factory Output Slows .  NEW YORK (Reuters) - Output at U.S. Mid-Atlantic factories  slowed in August as new orders dropped sharply, suggesting  recent weakness in the economy is likely to persist into coming  months.",6
0,0,"SA man charged for 'nuclear bomb' . A South African businessman is charged with trafficking nuclear material to Asian countries, in particular Pakistan.",6
2,2,Toys R Us Swings to Profit . Toys R Us (TOY:NYSE - news - research) swung to a second-quarter profit after revealing recently that it was considering exiting its namesake business.,6
